Observation unit ID	Date	DoE	NumMainStems	PlantHeight	TubSizeN_12-20	TubSizeN_21-30	TubSizeN_31-40	TubSizeN_41-50	TubSizeN_51-60	TubSizeN_61-70	TubSizeW_12-20	TubSizeW_21-30	TubSizeW_31-40	TubSizeW_41-50	TubSizeW_51-60	TubSizeW_61-70	TubN_total_per_plant	TubW_total_per_plant
WUR:CE-FIN04-5-1074-C	2004-07-27	14	6	59														
WUR:CE-FIN04-5-1075-A	2004-07-27	18	4	48														
WUR:CE-FIN04-5-1075-B	2004-07-27	18	2	39														
WUR:CE-FIN04-5-1075-C	2004-07-27	24	4	48														
WUR:CE-FIN04-5-1076-A	2004-07-27	17	5	45														
WUR:CE-FIN04-5-1076-B	2004-07-27	14	2	54														
WUR:CE-FIN04-5-1076-C	2004-07-27	14	2	46														
WUR:CE-FIN04-5-1077-A	2004-07-27	20	7	44														
WUR:CE-FIN04-5-1077-B	2004-07-27	18	6	48														
WUR:CE-FIN04-5-1077-C	2004-07-27	18	4	51														
WUR:CE-FIN04-5-1078-A	2004-07-27	19	3	49														
WUR:CE-FIN04-5-1078-B	2004-07-27	19	4	50														
WUR:CE-FIN04-5-1078-C	2004-07-27	18	2	46														
WUR:CE-FIN04-5-1079-A	2004-07-27	18	1	52														
WUR:CE-FIN04-5-1079-B	2004-07-27	19	1	48														
WUR:CE-FIN04-5-1079-C	2004-07-27	19	2	48														
WUR:CE-FIN04-5-1080-A	2004-07-27	22	1	46														
WUR:CE-FIN04-5-1080-B	2004-07-27	20	1	49														
WUR:CE-FIN04-5-1080-C	2004-07-27	20	2	52														
WUR:CE-FIN04-5-1081-A	2004-07-27	18	6	42														
WUR:CE-FIN04-5-1081-B	2004-07-27	15	4	54														
WUR:CE-FIN04-5-1081-C	2004-07-27	15	3	54														
WUR:CE-FIN04-5-1082-A	2004-07-27																	
WUR:CE-FIN04-5-1082-B	2004-07-27	18	7	39														
WUR:CE-FIN04-5-1082-C	2004-07-27	18	5	40														
WUR:CE-FIN04-5-1083-A	2004-07-27	22	4	38														
WUR:CE-FIN04-5-1083-B	2004-07-27	45		23														
WUR:CE-FIN04-5-1083-C	2004-07-27	22	3	46														
WUR:CE-FIN04-5-1084-A	2004-07-27	18	1	41														
WUR:CE-FIN04-5-1084-B	2004-07-27	18	2	38														
WUR:CE-FIN04-5-1084-C	2004-07-27	18	2	46														
WUR:CE-FIN04-5-1085-A	2004-07-27	23	4	37														
WUR:CE-FIN04-5-1085-B	2004-07-27	18	1	43														
WUR:CE-FIN04-5-1085-C	2004-07-27	19	3	41														
WUR:CE-FIN04-5-1086-A	2004-07-27	22	9	29														
WUR:CE-FIN04-5-1086-B	2004-07-27	15	5	49														
WUR:CE-FIN04-5-1086-C	2004-07-27	27	5	38														
WUR:CE-FIN04-5-1087-A	2004-07-27	20	4	44														
WUR:CE-FIN04-5-1087-B	2004-07-27	19	5	48														
WUR:CE-FIN04-5-1087-C	2004-07-27	19	3	49														
WUR:CE-FIN04-5-1088-A	2004-07-27	26	4	45														
WUR:CE-FIN04-5-1088-B	2004-07-27	17	3	57														
WUR:CE-FIN04-5-1088-C	2004-07-27	20	5	53														
WUR:CE-FIN04-5-1089-A	2004-07-27	16	3	60														
WUR:CE-FIN04-5-1089-B	2004-07-27																	
WUR:CE-FIN04-5-1089-C	2004-07-27	17	6	61														
WUR:CE-FIN04-5-1090-A	2004-07-27	14	4	62														
WUR:CE-FIN04-5-1090-B	2004-07-27	15	6	48														
WUR:CE-FIN04-5-1090-C	2004-07-27	15	3	58														
WUR:CE-FIN04-5-1091-A	2004-07-27	16	4	65														
WUR:CE-FIN04-5-1091-B	2004-07-27	14	4	67														
WUR:CE-FIN04-5-1091-C	2004-07-27	15	3	62														
WUR:CE-FIN04-5-1092-A	2004-07-27	21	8	56														
WUR:CE-FIN04-5-1092-B	2004-07-27	17	3	65														
WUR:CE-FIN04-5-1092-C	2004-07-27	18	6	64														
WUR:CE-FIN04-5-1093-A	2004-07-27	16	4	55														
WUR:CE-FIN04-5-1093-B	2004-07-27	17	5	59														
WUR:CE-FIN04-5-1093-C	2004-07-27	18	3	54														
WUR:CE-FIN04-5-1094-A	2004-07-27	14	6	48														
WUR:CE-FIN04-5-1094-B	2004-07-27	16	7	50														
WUR:CE-FIN04-5-1094-C	2004-07-27	20	2	42														
WUR:CE-FIN04-5-1095-A	2004-07-27	14	5	43														
WUR:CE-FIN04-5-1095-B	2004-07-27	14	5	42														
WUR:CE-FIN04-5-1095-C	2004-07-27	19	3	49														
WUR:CE-FIN04-5-1096-A	2004-07-27	28	4	45														
WUR:CE-FIN04-5-1096-B	2004-07-27	16	5	57														
WUR:CE-FIN04-5-1096-C	2004-07-27	17	2	52														
WUR:CE-FIN04-5-1097-A	2004-07-27	14	18	60														
WUR:CE-FIN04-5-1097-B	2004-07-27	14	13	66														
WUR:CE-FIN04-5-1097-C	2004-07-27	14	7	53														
WUR:CE-FIN04-5-1098-A	2004-07-27	17	11	57														
WUR:CE-FIN04-5-1098-B	2004-07-27	15	9	53														
WUR:CE-FIN04-5-1098-C	2004-07-27	19	7	59														
WUR:CE-FIN04-5-1099-A	2004-07-27	14	6	52														
WUR:CE-FIN04-5-1099-B	2004-07-27	14	8	56														
WUR:CE-FIN04-5-1099-C	2004-07-27	14	13	67														
WUR:CE-FIN04-5-1100-A	2004-07-27	15	7	73														
WUR:CE-FIN04-5-1100-B	2004-07-27	15	9	72														
WUR:CE-FIN04-5-1100-C	2004-07-27	16	8	69														
WUR:CE-FIN04-5-1101-A	2004-07-27	16	6	52														
WUR:CE-FIN04-5-1101-B	2004-07-27	14	5	49														
WUR:CE-FIN04-5-1101-C	2004-07-27	19	3	56														
WUR:CE-FIN04-5-1102-A	2004-07-27	16	5	46														
WUR:CE-FIN04-5-1102-B	2004-07-27	17	6	49														
WUR:CE-FIN04-5-1102-C	2004-07-27	15	3	47														
WUR:CE-FIN04-5-1103-A	2004-07-27	14	9	51														
WUR:CE-FIN04-5-1103-B	2004-07-27	14	4	55														
WUR:CE-FIN04-5-1103-C	2004-07-27	19	4	44														
WUR:CE-FIN04-5-1104-A	2004-07-27	16	4	65														
WUR:CE-FIN04-5-1104-B	2004-07-27	14	3	67														
WUR:CE-FIN04-5-1104-C	2004-07-27	17	5	65														
WUR:CE-FIN04-5-1105-A	2004-07-27	15	5	34														
WUR:CE-FIN04-5-1105-B	2004-07-27	15	3	30														
WUR:CE-FIN04-5-1105-C	2004-07-27	19	4	31														
WUR:CE-FIN04-5-1106-A	2004-07-27	17	6	49														
WUR:CE-FIN04-5-1106-B	2004-07-27	17	5	54														
WUR:CE-FIN04-5-1106-C	2004-07-27	19	5	48														
WUR:CE-FIN04-5-1107-A	2004-07-27	20	3	48														
WUR:CE-FIN04-5-1107-B	2004-07-27	18	7	46														
WUR:CE-FIN04-5-1107-C	2004-07-27	20	2	51														
WUR:CE-FIN04-5-1108-A	2004-07-27	19	7	53														
WUR:CE-FIN04-5-1108-B	2004-07-27	19	4	58														
WUR:CE-FIN04-5-1108-C	2004-07-27	23	9	54														
WUR:CE-FIN04-6-1111-A	2004-08-11	14	3	75														
WUR:CE-FIN04-6-1111-B	2004-08-11	14	7	63														
WUR:CE-FIN04-6-1111-C	2004-08-11	14	6	70														
WUR:CE-FIN04-6-1112-A	2004-08-11	22	3	61														
WUR:CE-FIN04-6-1112-B	2004-08-11	17	5	69														
WUR:CE-FIN04-6-1112-C	2004-08-11	17	4	63														
WUR:CE-FIN04-6-1113-A	2004-08-11	23	1	60														
WUR:CE-FIN04-6-1113-B	2004-08-11	19	3	59														
WUR:CE-FIN04-6-1113-C	2004-08-11	18	3	60														
WUR:CE-FIN04-6-1114-A	2004-08-11	18	2	49														
WUR:CE-FIN04-6-1114-B	2004-08-11	19	3	52														
WUR:CE-FIN04-6-1114-C	2004-08-11	19	1	62														
WUR:CE-FIN04-6-1115-A	2004-08-11	18	4	59														
WUR:CE-FIN04-6-1115-B	2004-08-11	17	4	60														
WUR:CE-FIN04-6-1115-C	2004-08-11	18	2	60														
WUR:CE-FIN04-6-1116-A	2004-08-11	15	4	41														
WUR:CE-FIN04-6-1116-B	2004-08-11	16	4	43														
WUR:CE-FIN04-6-1116-C	2004-08-11	15	4	49														
WUR:CE-FIN04-6-1117-A	2004-08-11	15	3	58														
WUR:CE-FIN04-6-1117-B	2004-08-11	17	2	41														
WUR:CE-FIN04-6-1117-C	2004-08-11	15	1	45														
WUR:CE-FIN04-6-1118-A	2004-08-11	14	2	55														
WUR:CE-FIN04-6-1118-B	2004-08-11	14	3	52														
WUR:CE-FIN04-6-1118-C	2004-08-11	14	3	50														
WUR:CE-FIN04-6-1119-A	2004-08-11	21	3	65														
WUR:CE-FIN04-6-1119-B	2004-08-11	22	2	65														
WUR:CE-FIN04-6-1119-C	2004-08-11	18	4	62														
WUR:CE-FIN04-6-1120-A	2004-08-11	19	4	50														
WUR:CE-FIN04-6-1120-B	2004-08-11	14	3	46														
WUR:CE-FIN04-6-1120-C	2004-08-11	14	3	46														
WUR:CE-FIN04-6-1121-A	2004-08-11	22	4	57														
WUR:CE-FIN04-6-1121-B	2004-08-11	18	3	51														
WUR:CE-FIN04-6-1121-C	2004-08-11	18	3	51														
WUR:CE-FIN04-6-1122-A	2004-08-11	17	2	47														
WUR:CE-FIN04-6-1122-B	2004-08-11	17	3	49														
WUR:CE-FIN04-6-1122-C	2004-08-11	18	3	49														
WUR:CE-FIN04-6-1123-A	2004-08-11	20	2	63														
WUR:CE-FIN04-6-1123-B	2004-08-11	20	8	68														
WUR:CE-FIN04-6-1123-C	2004-08-11	20	1	62														
WUR:CE-FIN04-6-1124-A	2004-08-11	19	2	51														
WUR:CE-FIN04-6-1124-B	2004-08-11	40	2	38														
WUR:CE-FIN04-6-1124-C	2004-08-11	18	2	59														
WUR:CE-FIN04-6-1125-A	2004-08-11	18	5	50														
WUR:CE-FIN04-6-1125-B	2004-08-11	17	1	52														
WUR:CE-FIN04-6-1125-C	2004-08-11	20	2	50														
WUR:CE-FIN04-6-1126-A	2004-08-11	21	2	60														
WUR:CE-FIN04-6-1126-B	2004-08-11	31	5	62														
WUR:CE-FIN04-6-1126-C	2004-08-11	23	3	71														
WUR:CE-FIN04-6-1127-A	2004-08-11	17	5	43														
WUR:CE-FIN04-6-1127-B	2004-08-11	14	4	42														
WUR:CE-FIN04-6-1127-C	2004-08-11	17	5	45														
WUR:CE-FIN04-6-1128-A	2004-08-11	21	5	42														
WUR:CE-FIN04-6-1128-B	2004-08-11	17	5	43														
WUR:CE-FIN04-6-1128-C	2004-08-11	20	4	47														
WUR:CE-FIN04-6-1129-A	2004-08-11	20	4	45														
WUR:CE-FIN04-6-1129-B	2004-08-11	21	2	46														
WUR:CE-FIN04-6-1129-C	2004-08-11	21	4	47														
WUR:CE-FIN04-6-1130-A	2004-08-11	21	2	50														
WUR:CE-FIN04-6-1130-B	2004-08-11	21	3	42														
WUR:CE-FIN04-6-1130-C	2004-08-11	30	4	35														
WUR:CE-FIN04-6-1131-A	2004-08-11	15	2	62														
WUR:CE-FIN04-6-1131-B	2004-08-11	15	3	67														
WUR:CE-FIN04-6-1131-C	2004-08-11	22	4	67														
WUR:CE-FIN04-6-1132-A	2004-08-11	21	8	72														
WUR:CE-FIN04-6-1132-B	2004-08-11	17	7	81														
WUR:CE-FIN04-6-1132-C	2004-08-11	21	5	70														
WUR:CE-FIN04-6-1133-A	2004-08-11	15	4	57														
WUR:CE-FIN04-6-1133-B	2004-08-11	15	5	55														
WUR:CE-FIN04-6-1133-C	2004-08-11	16	5	61														
WUR:CE-FIN04-6-1134-A	2004-08-11	15	2	60														
WUR:CE-FIN04-6-1134-B	2004-08-11	16	2	59														
WUR:CE-FIN04-6-1134-C	2004-08-11	15	1	52														
WUR:CE-FIN04-6-1135-A	2004-08-11	19	5	48														
WUR:CE-FIN04-6-1135-B	2004-08-11	17	2	48														
WUR:CE-FIN04-6-1135-C	2004-08-11	14	4	57														
WUR:CE-FIN04-6-1136-A	2004-08-11	17	2	52														
WUR:CE-FIN04-6-1136-B	2004-08-11	16	5	60														
WUR:CE-FIN04-6-1136-C	2004-08-11	14	3	51														
WUR:CE-FIN04-6-1137-A	2004-08-11	16	8	89														
WUR:CE-FIN04-6-1137-B	2004-08-11	19	3	69														
WUR:CE-FIN04-6-1137-C	2004-08-11	16	3	74														
WUR:CE-FIN04-6-1138-A	2004-08-11	17	2	62														
WUR:CE-FIN04-6-1138-B	2004-08-11	14	2	63														
WUR:CE-FIN04-6-1138-C	2004-08-11	16	3	62														
WUR:CE-FIN04-6-1139-A	2004-08-11	15	5	61														
WUR:CE-FIN04-6-1139-B	2004-08-11	15	3	60														
WUR:CE-FIN04-6-1139-C	2004-08-11	15	3	62														
WUR:CE-FIN04-6-1140-A	2004-08-11	20	3	35														
WUR:CE-FIN04-6-1140-B	2004-08-11	16	4	42														
WUR:CE-FIN04-6-1140-C	2004-08-11	28	5	36														
WUR:CE-FIN04-6-1141-A	2004-08-11	16	3	91														
WUR:CE-FIN04-6-1141-B	2004-08-11	14	3	82														
WUR:CE-FIN04-6-1141-C	2004-08-11	14	9	86														
WUR:CE-FIN04-6-1142-A	2004-08-11	19	2	90														
WUR:CE-FIN04-6-1142-B	2004-08-11	18	2	83														
WUR:CE-FIN04-6-1142-C	2004-08-11	19	1	71														
WUR:CE-FIN04-6-1143-A	2004-08-11	15	1	58														
WUR:CE-FIN04-6-1143-B	2004-08-11	15	2	49														
WUR:CE-FIN04-6-1143-C	2004-08-11	18	3	50														
WUR:CE-FIN04-6-1144-A	2004-08-11	14	2	42														
WUR:CE-FIN04-6-1144-B	2004-08-11	14	2	46														
WUR:CE-FIN04-6-1144-C	2004-08-11	20	4	43														
WUR:CE-FIN04-6-1145-A	2004-08-11	19	1	47														
WUR:CE-FIN04-6-1145-B	2004-08-11	19	2	41														
WUR:CE-FIN04-6-1145-C	2004-08-11	16	2	45														
WUR:CE-FIN04-6-1146-A	2004-08-11	14	3	55														
WUR:CE-FIN04-6-1146-B	2004-08-11	14	3	51														
WUR:CE-FIN04-6-1146-C	2004-08-11	14	3	54														
WUR:CE-FIN04-6-1147-A	2004-08-11	17	3	59														
WUR:CE-FIN04-6-1147-B	2004-08-11	17	4	57														
WUR:CE-FIN04-6-1147-C	2004-08-11	15	4	55														
WUR:CE-FIN04-6-1148-A	2004-08-11	15	3	61														
WUR:CE-FIN04-6-1148-B	2004-08-11	20	3	58														
WUR:CE-FIN04-6-1148-C	2004-08-11	21	3	65														
WUR:CE-FIN04-6-1149-A	2004-08-11	14	3	46														
WUR:CE-FIN04-6-1149-B	2004-08-11	14	4	51														
WUR:CE-FIN04-6-1149-C	2004-08-11	14	3	50														
WUR:CE-FIN04-6-1150-A	2004-08-11	15	3	55														
WUR:CE-FIN04-6-1150-B	2004-08-11	15	3	44														
WUR:CE-FIN04-6-1150-C	2004-08-11	15	4	55														
WUR:CE-FIN04-6-1151-A	2004-08-11	15	3	62														
WUR:CE-FIN04-6-1151-B	2004-08-11	15	3	66														
WUR:CE-FIN04-6-1151-C	2004-08-11	16	4	65														
WUR:CE-FIN04-6-1152-A	2004-08-11	17	2	89														
WUR:CE-FIN04-6-1152-B	2004-08-11	22	3	77														
WUR:CE-FIN04-6-1152-C	2004-08-11																	
WUR:CE-FIN04-6-1153-A	2004-08-11	14	5	89														
WUR:CE-FIN04-6-1153-B	2004-08-11	30	2	62														
WUR:CE-FIN04-6-1153-C	2004-08-11	20	5	68														
WUR:CE-FIN04-6-1154-A	2004-08-11	18	2	43														
WUR:CE-FIN04-6-1154-B	2004-08-11	18	3	61														
WUR:CE-FIN04-6-1154-C	2004-08-11	18	4	46														
WUR:CE-FIN04-6-1155-A	2004-08-11	17	2	64														
WUR:CE-FIN04-6-1155-B	2004-08-11	17	2	67														
WUR:CE-FIN04-6-1155-C	2004-08-11	17	2	68														
WUR:CE-FIN04-6-1156-A	2004-08-11	17	2	48														
WUR:CE-FIN04-6-1156-B	2004-08-11	19	2	51														
WUR:CE-FIN04-6-1156-C	2004-08-11	17	1	64														
WUR:CE-FIN04-6-1157-A	2004-08-11	17	6	53														
WUR:CE-FIN04-6-1157-B	2004-08-11	20	6	42														
WUR:CE-FIN04-6-1157-C	2004-08-11	17	3	47														
WUR:CE-FIN04-6-1158-A	2004-08-11	17	3	49														
WUR:CE-FIN04-6-1158-B	2004-08-11	17	4	45														
WUR:CE-FIN04-6-1158-C	2004-08-11	15	3	52														
WUR:CE-FIN04-6-1159-A	2004-08-11	28	2	42														
WUR:CE-FIN04-6-1159-B	2004-08-11	15	3	52														
WUR:CE-FIN04-6-1159-C	2004-08-11	15	2	52														
WUR:CE-FIN04-6-1160-A	2004-08-11	18	5	61														
WUR:CE-FIN04-6-1160-B	2004-08-11	27	4	53														
WUR:CE-FIN04-6-1160-C	2004-08-11	18	4	67														
WUR:CE-FIN04-6-1161-A	2004-08-11	17	4	59														
WUR:CE-FIN04-6-1161-B	2004-08-11	17	3	63														
WUR:CE-FIN04-6-1161-C	2004-08-11	14	2	62														
WUR:CE-FIN04-6-1162-A	2004-08-11	19	1	72														
WUR:CE-FIN04-6-1162-B	2004-08-11	16	3	71														
WUR:CE-FIN04-6-1162-C	2004-08-11	17	2	76														
WUR:CE-FIN04-6-1163-A	2004-08-11	16	1	52														
WUR:CE-FIN04-6-1163-B	2004-08-11	19	2	53														
WUR:CE-FIN04-6-1163-C	2004-08-11	16	2	57														
WUR:CE-FIN04-6-1164-A	2004-08-11	17	4	63														
WUR:CE-FIN04-6-1164-B	2004-08-11	17	2	63														
WUR:CE-FIN04-6-1164-C	2004-08-11	20	2	59														
WUR:CE-FIN04-6-1165-A	2004-08-11	17	5	55														
WUR:CE-FIN04-6-1165-B	2004-08-11	18	7	43														
WUR:CE-FIN04-6-1165-C	2004-08-11	17	4	51														
WUR:CE-FIN04-6-1166-A	2004-08-11	17	4	70														
WUR:CE-FIN04-6-1166-B	2004-08-11	16	5	60														
WUR:CE-FIN04-6-1166-C	2004-08-11	17	4	66														
WUR:CE-FIN04-6-1167-A	2004-08-11	18	8	40														
WUR:CE-FIN04-6-1167-B	2004-08-11	14	2	42														
WUR:CE-FIN04-6-1167-C	2004-08-11	15	6	38														
WUR:CE-FIN04-6-1168-A	2004-08-11	17	1	52														
WUR:CE-FIN04-6-1168-B	2004-08-11	16	1	58														
WUR:CE-FIN04-6-1168-C	2004-08-11	15	2	68														
WUR:CE-FIN04-6-1169-A	2004-08-11	17	2	52														
WUR:CE-FIN04-6-1169-B	2004-08-11	17	5	45														
WUR:CE-FIN04-6-1169-C	2004-08-11	20	6	49														
WUR:CE-FIN04-6-1170-A	2004-08-11	31	1	41														
WUR:CE-FIN04-6-1170-B	2004-08-11	18	2	69														
WUR:CE-FIN04-6-1170-C	2004-08-11	36	1	45														
WUR:CE-FIN04-6-1171-A	2004-08-11	40	1	3														
WUR:CE-FIN04-6-1171-B	2004-08-11	17	4	29														
WUR:CE-FIN04-6-1171-C	2004-08-11	23	2	33														
WUR:CE-FIN04-6-1172-A	2004-08-11	14	1	71														
WUR:CE-FIN04-6-1172-B	2004-08-11	14	2	71														
WUR:CE-FIN04-6-1172-C	2004-08-11	14	2	65														
WUR:CE-FIN04-6-1173-A	2004-08-11	15	4	49														
WUR:CE-FIN04-6-1173-B	2004-08-11	14	3	49														
WUR:CE-FIN04-6-1173-C	2004-08-11	14	3	64														
WUR:CE-FIN04-6-1174-A	2004-08-11	29	2	31														
WUR:CE-FIN04-6-1174-B	2004-08-11	20	2	30														
WUR:CE-FIN04-6-1174-C	2004-08-11	20	3	29														
WUR:CE-FIN04-6-1175-A	2004-08-11	17	2	61														
WUR:CE-FIN04-6-1175-B	2004-08-11	17	3	64														
WUR:CE-FIN04-6-1175-C	2004-08-11	18	4	65														
WUR:CE-FIN04-6-1176-A	2004-08-11	18	3	41														
WUR:CE-FIN04-6-1176-B	2004-08-11	15	3	54														
WUR:CE-FIN04-6-1176-C	2004-08-11	17	4	45														
WUR:CE-FIN04-6-1177-A	2004-08-11	15	5	52														
WUR:CE-FIN04-6-1177-B	2004-08-11	17	4	55														
WUR:CE-FIN04-6-1177-C	2004-08-11	20	3	69														
WUR:CE-FIN04-6-1178-A	2004-08-11	17	2	50														
WUR:CE-FIN04-6-1178-B	2004-08-11	19	2	52														
WUR:CE-FIN04-6-1178-C	2004-08-11	19	2	64														
WUR:CE-FIN04-6-1179-A	2004-08-11	24	3	52														
WUR:CE-FIN04-6-1179-B	2004-08-11	24	3	52														
WUR:CE-FIN04-6-1179-C	2004-08-11	22	4	49														
WUR:CE-FIN04-6-1180-A	2004-08-11	19	3	59														
WUR:CE-FIN04-6-1180-B	2004-08-11	17	4	57														
WUR:CE-FIN04-6-1180-C	2004-08-11	29	2	60														
WUR:CE-FIN04-6-1181-A	2004-08-11	17	2	79														
WUR:CE-FIN04-6-1181-B	2004-08-11	19	4	72														
WUR:CE-FIN04-6-1181-C	2004-08-11	20	2	77														
WUR:CE-FIN04-6-1182-A	2004-08-11	15	5	35														
WUR:CE-FIN04-6-1182-B	2004-08-11	15	4	30														
WUR:CE-FIN04-6-1182-C	2004-08-11	15	7	38														
WUR:CE-FIN04-6-1183-A	2004-08-11	22	2	56														
WUR:CE-FIN04-6-1183-B	2004-08-11	20	2	38														
WUR:CE-FIN04-6-1183-C	2004-08-11	20	2	52														
WUR:CE-FIN04-6-1184-A	2004-08-11	19	4	43														
WUR:CE-FIN04-6-1184-B	2004-08-11	19	2	45														
WUR:CE-FIN04-6-1184-C	2004-08-11	18	3	44														
WUR:CE-FIN04-6-1185-A	2004-08-11	21	2	57														
WUR:CE-FIN04-6-1185-B	2004-08-11	19	3	50														
WUR:CE-FIN04-6-1185-C	2004-08-11	19	3	60														
WUR:CE-FIN04-6-1186-A	2004-08-11	21	3	62														
WUR:CE-FIN04-6-1186-B	2004-08-11	21	4	68														
WUR:CE-FIN04-6-1186-C	2004-08-11	22	6	65														
WUR:CE-FIN04-6-1187-A	2004-08-11	17	2	49														
WUR:CE-FIN04-6-1187-B	2004-08-11	19	3	52														
WUR:CE-FIN04-6-1187-C	2004-08-11	18	2	50														
WUR:CE-FIN04-6-1188-A	2004-08-11	17	4	50														
WUR:CE-FIN04-6-1188-B	2004-08-11	17	3	50														
WUR:CE-FIN04-6-1188-C	2004-08-11	17	3	42														
WUR:CE-FIN04-6-1189-A	2004-08-11	17	1	52														
WUR:CE-FIN04-6-1189-B	2004-08-11	17	1	48														
WUR:CE-FIN04-6-1189-C	2004-08-11	20	1	55														
WUR:CE-FIN04-6-1190-A	2004-08-11	21	4	58														
WUR:CE-FIN04-6-1190-B	2004-08-11	21	2	59														
WUR:CE-FIN04-6-1190-C	2004-08-11	21	3	57														
WUR:CE-FIN04-6-1191-A	2004-08-11	22	4	65														
WUR:CE-FIN04-6-1191-B	2004-08-11	14	4	90														
WUR:CE-FIN04-6-1191-C	2004-08-11	14	3	73														
WUR:CE-FIN04-6-1192-A	2004-08-11	16	2	80														
WUR:CE-FIN04-6-1192-B	2004-08-11																	
WUR:CE-FIN04-6-1192-C	2004-08-11	20	3	76														
WUR:CE-FIN04-6-1193-A	2004-08-11	44	3	20														
WUR:CE-FIN04-6-1193-B	2004-08-11	30	3	45														
WUR:CE-FIN04-6-1193-C	2004-08-11	15	2	56														
WUR:CE-FIN04-6-1194-A	2004-08-11	15	2	59														
WUR:CE-FIN04-6-1194-B	2004-08-11	15	2	46														
WUR:CE-FIN04-6-1194-C	2004-08-11	17	3	51														
WUR:CE-FIN04-6-1195-A	2004-08-11	17	3	55														
WUR:CE-FIN04-6-1195-B	2004-08-11	14	4	52														
WUR:CE-FIN04-6-1195-C	2004-08-11	15	3	57														
WUR:CE-FIN04-6-1196-A	2004-08-11	20	4	58														
WUR:CE-FIN04-6-1196-B	2004-08-11	17	3	70														
WUR:CE-FIN04-6-1196-C	2004-08-11	18	3	61														
WUR:CE-FIN04-6-1197-A	2004-08-11	16	3	52														
WUR:CE-FIN04-6-1197-B	2004-08-11	16	2	48														
WUR:CE-FIN04-6-1197-C	2004-08-11	16	5	40														
WUR:CE-FIN04-6-1198-A	2004-08-11	15	3	60														
WUR:CE-FIN04-6-1198-B	2004-08-11	15	3	56														
WUR:CE-FIN04-6-1198-C	2004-08-11	15	2	65														
WUR:CE-FIN04-6-1199-A	2004-08-11	22	2	52														
WUR:CE-FIN04-6-1199-B	2004-08-11	21	2	48														
WUR:CE-FIN04-6-1199-C	2004-08-11	28	1	48														
WUR:CE-FIN04-6-1200-A	2004-08-11	22	2	40														
WUR:CE-FIN04-6-1200-B	2004-08-11	22	4	35														
WUR:CE-FIN04-6-1200-C	2004-08-11	22	2	37														
WUR:CE-FIN04-6-1201-A	2004-08-11	15	3	85														
WUR:CE-FIN04-6-1201-B	2004-08-11	14	3	83														
WUR:CE-FIN04-6-1201-C	2004-08-11	17	3	84														
WUR:CE-FIN04-6-1202-A	2004-08-11	18	4	41														
WUR:CE-FIN04-6-1202-B	2004-08-11	16	2	39														
WUR:CE-FIN04-6-1202-C	2004-08-11	16	5	50														
WUR:CE-FIN04-6-1203-A	2004-08-11	16	5	60														
WUR:CE-FIN04-6-1203-B	2004-08-11	15	2	55														
WUR:CE-FIN04-6-1203-C	2004-08-11	22	3	68														
WUR:CE-FIN04-6-1204-A	2004-08-11	15	3	52														
WUR:CE-FIN04-6-1204-B	2004-08-11	17	1	47														
WUR:CE-FIN04-6-1204-C	2004-08-11	15	1	55														
WUR:CE-FIN04-6-1205-A	2004-08-11	18	4	60														
WUR:CE-FIN04-6-1205-B	2004-08-11	17	4	51														
WUR:CE-FIN04-6-1205-C	2004-08-11	17	4	53														
WUR:CE-FIN04-6-1206-A	2004-08-11	14	1	43														
WUR:CE-FIN04-6-1206-B	2004-08-11	14	4	54														
WUR:CE-FIN04-6-1206-C	2004-08-11	14	7	52														
WUR:CE-FIN04-6-1207-A	2004-08-11	15	3	42														
WUR:CE-FIN04-6-1207-B	2004-08-11	15	3	51														
WUR:CE-FIN04-6-1207-C	2004-08-11	15	6	50														
WUR:CE-FIN04-6-1208-A	2004-08-11	20	5	40														
WUR:CE-FIN04-6-1208-B	2004-08-11	20	4	35														
WUR:CE-FIN04-6-1208-C	2004-08-11	20	5	38														
